UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3835,,,302.3,311.1,7.16703787691222,57.1,146.0,0.0,0.0,0.0,0.0,0.0,0.0
9304,,,298.2,310.1,7.307872780763706,38.3,121.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,,,298.7,310.1,7.2682230211595655,54.6,66.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,,,300.0,309.5,7.455298485683291,26.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3523,,,301.8,311.0,7.409741954080923,32.5,195.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,,,302.4,311.4,7.297091005160418,45.2,46.0,0.0,0.0,0.0,0.0,0.0,0.0
5689,,,302.3,311.7,7.261225091971921,44.6,93.0,0.0,0.0,0.0,0.0,0.0,0.0
9580,,,299.5,310.7,7.371489295214277,33.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,,,300.7,309.5,7.373374309910049,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
4314,,,301.4,310.1,7.315218389752975,46.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0
6126,,,300.9,310.9,7.59890045687141,20.2,105.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,,,299.8,309.1,7.385851078125209,35.4,205.0,0.0,0.0,0.0,0.0,0.0,0.0
6150,,,301.0,311.1,7.259116128097101,47.4,167.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,,,297.9,307.3,7.416979621381154,28.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,,,298.1,307.7,7.254884810077338,48.7,159.0,0.0,0.0,0.0,0.0,0.0,0.0
9750,,,298.8,310.1,7.302496423727326,45.4,192.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,,,297.9,307.6,7.383989457978509,30.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0
6313,,,300.9,310.2,7.335633981927201,38.1,137.0,0.0,0.0,0.0,0.0,0.0,0.0
402,,,297.5,308.5,7.45182223652793,30.4,178.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,,,299.4,308.7,7.348587530927593,42.7,128.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,,,297.8,307.3,7.349873704738337,35.8,190.0,0.0,0.0,0.0,0.0,0.0,0.0
8360,,,298.6,309.6,7.330405211844402,42.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,,,299.4,309.1,7.0967213784947605,66.5,66.0,0.0,0.0,0.0,0.0,0.0,0.0
4733,,,303.3,311.7,7.3395376954076745,38.5,221.0,0.0,0.0,0.0,0.0,0.0,0.0
9613,,,299.0,310.2,7.3938782901077555,31.8,89.0,0.0,0.0,0.0,0.0,0.0,0.0
4978,,,303.7,312.7,7.340186835320115,44.8,196.0,0.0,0.0,0.0,0.0,0.0,0.0
3424,,,301.4,310.4,7.311218384419629,35.2,153.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,,,302.5,310.9,7.193685818395112,56.9,97.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
9310,,,298.3,309.2,7.354362330421477,37.6,137.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,,,297.9,307.7,7.325148957955575,39.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0
8274,,,299.0,310.6,7.488852955733459,22.2,192.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,,,299.4,308.6,7.255591274253665,56.4,175.0,0.0,0.0,0.0,0.0,0.0,0.0
7052,,,300.6,310.4,7.350516171833998,37.7,122.0,0.0,0.0,0.0,0.0,0.0,0.0
3569,,,301.8,310.6,7.224753405767971,54.7,95.0,0.0,0.0,0.0,0.0,0.0,0.0
6006,,,300.6,310.5,7.359467638255621,38.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6751,,,301.7,311.0,7.317212408359839,44.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
8559,,,298.3,309.0,7.317212408359839,41.3,93.0,0.0,0.0,0.0,0.0,0.0,0.0
6748,,,301.8,311.1,7.37650812632622,29.8,177.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,,,301.7,311.2,7.3277805384216315,36.7,130.0,0.0,0.0,0.0,0.0,0.0,0.0
7938,,,300.8,311.7,7.364547014255642,31.4,219.0,0.0,0.0,0.0,0.0,0.0,0.0
9907,,,298.6,309.1,7.370230641807081,37.3,203.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,,,300.6,309.8,7.4318919168078,28.6,135.0,0.0,0.0,0.0,0.0,0.0,0.0
6776,,,301.2,310.6,7.421177528595393,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
9989,,,298.9,308.6,7.4798641311650265,24.1,213.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,,,301.5,309.8,7.346010209913293,38.5,81.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,,,301.5,310.4,7.305860032684009,41.1,151.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,,,300.5,309.8,7.223295679562314,55.9,143.0,0.0,0.0,0.0,0.0,0.0,0.0
7905,,,300.8,312.4,7.502186486602924,25.1,136.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,,,298.0,309.4,7.152268856032539,65.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0
135,,,298.8,308.4,7.222566018822171,53.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,,,301.4,310.5,7.3987862754199485,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5898,,,301.0,310.1,7.325148957955575,40.2,171.0,0.0,0.0,0.0,0.0,0.0,0.0
4175,,,302.3,310.7,7.313220387090301,37.8,137.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,,,301.3,310.4,7.205635176410364,46.7,90.0,0.0,0.0,0.0,0.0,0.0,0.0
3398,,,301.4,310.6,7.407924322559599,30.7,90.0,0.0,0.0,0.0,0.0,0.0,0.0
9366,,,298.0,308.6,7.134890851565884,55.8,65.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,,,303.2,311.4,7.122059881629142,54.6,226.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0
6768,,,301.3,310.9,7.31986492980897,41.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,,,298.3,309.0,7.326465613840322,36.9,41.0,0.0,0.0,0.0,0.0,0.0,0.0
9594,,,299.1,310.1,7.210079628170788,52.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0
9357,,,298.3,308.9,7.147559271189454,52.7,44.0,0.0,0.0,0.0,0.0,0.0,0.0
122,,,298.9,308.7,7.351799869057777,41.2,110.0,0.0,0.0,0.0,0.0,0.0,0.0
9285,,,298.2,310.1,7.428927194802272,31.7,74.0,0.0,0.0,0.0,0.0,0.0,0.0
8506,,,298.4,309.7,7.333676395657684,38.6,161.0,0.0,0.0,0.0,0.0,0.0,0.0
5343,,,303.5,312.8,7.226936018493289,45.7,89.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,,,301.9,310.1,7.198183577101943,63.6,111.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,,,301.4,311.1,7.29505641646263,44.5,159.0,0.0,0.0,0.0,0.0,0.0,0.0
9352,,,298.3,308.8,7.406103381237015,30.4,33.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,,,298.0,307.6,7.43543801981455,29.1,169.0,0.0,0.0,0.0,0.0,0.0,0.0
9547,,,299.7,311.2,7.353081920515432,43.9,126.0,0.0,0.0,0.0,0.0,0.0,0.0
4901,,,303.6,312.4,7.236339342754344,41.9,221.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,,,302.3,310.1,7.4109518755836366,29.7,34.0,0.0,0.0,0.0,0.0,0.0,0.0
9587,,,299.4,310.6,7.207118856207756,54.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,,,302.2,311.4,7.59488438721652,19.9,200.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,,,303.3,311.6,7.198931240688173,56.8,187.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
4333,,,301.7,309.9,7.2813856635702825,41.5,86.0,0.0,0.0,0.0,0.0,0.0,0.0
9529,,,299.1,310.3,7.1180162044653335,59.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,,,302.6,311.6,7.3632795869630385,34.7,182.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,,,301.3,310.6,7.273092595999522,53.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0
6900,,,300.9,311.6,7.421775793644647,33.5,148.0,0.0,0.0,0.0,0.0,0.0,0.0
158,,,298.4,308.2,7.2991214627108,43.5,206.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,,,300.7,309.5,7.392031567514591,30.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6910,,,300.8,311.2,7.227662498728654,48.1,172.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,,,302.8,312.1,7.273786317844895,52.1,79.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,,,299.3,310.1,7.22402480828583,50.5,136.0,0.0,0.0,0.0,0.0,0.0,0.0
700,,,297.5,308.7,7.256297239690681,39.2,74.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,,,301.4,310.6,7.346655163176539,36.8,159.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,,,299.3,308.6,7.2682230211595655,37.7,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,,,296.9,307.9,7.221105098182496,47.1,204.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,,,298.9,310.1,7.436617265234227,30.2,214.0,0.0,0.0,0.0,0.0,0.0,0.0
303,,,297.8,308.4,7.321849713788356,35.1,138.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,,,298.7,309.7,7.217443431696533,50.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8051,,,300.7,312.0,7.2456550675945355,51.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
9040,,,297.3,308.3,7.201916317531627,51.9,51.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,,,302.5,310.1,7.260522598089852,41.9,156.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,,,300.7,310.4,7.342131730584722,47.3,203.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,,,302.3,310.9,7.351799869057777,31.9,207.0,0.0,0.0,0.0,0.0,0.0,0.0
7305,,,300.1,310.5,7.240649694255466,44.3,121.0,0.0,0.0,0.0,0.0,0.0,0.0
6519,,,301.0,310.1,7.10085190894405,67.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4044,,,302.0,310.8,7.27655640271871,46.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,,,298.7,309.8,7.333676395657684,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8385,,,298.8,309.7,7.280008252884188,43.1,63.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,,,302.4,310.9,7.293017679772782,41.6,124.0,0.0,0.0,0.0,0.0,0.0,0.0
7692,,,300.5,311.5,7.223295679562314,56.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6326,,,300.7,310.1,7.451241684987676,32.3,170.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,,,297.0,307.9,7.167809184316444,69.1,153.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
9969,,,298.4,308.0,7.381501894506707,32.4,154.0,0.0,0.0,0.0,0.0,0.0,0.0
7663,,,300.5,311.6,7.413970290190444,30.4,170.0,0.0,0.0,0.0,0.0,0.0,0.0
7621,,,300.5,311.5,7.409741954080923,36.9,65.0,0.0,0.0,0.0,0.0,0.0,0.0
8577,,,297.6,308.3,7.329093736246592,39.5,137.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,,,296.2,307.2,7.213031659834869,43.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,,,298.8,309.9,7.358193752733032,33.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0
6502,,,300.9,310.0,7.3783837129967145,36.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,,,301.7,309.9,7.329749689041512,46.6,104.0,0.0,0.0,0.0,0.0,0.0,0.0
9253,,,298.1,309.0,7.335633981927201,36.1,189.0,0.0,0.0,0.0,0.0,0.0,0.0
6232,,,301.3,311.0,7.310550158534422,40.8,148.0,0.0,0.0,0.0,0.0,0.0,0.0
3629,,,302.2,311.4,7.383989457978509,32.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
717,,,297.4,308.6,7.259116128097101,45.8,120.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,,,301.9,310.8,7.283448228756631,42.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0
6261,,,301.1,310.7,7.270312886079025,45.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3526,,,301.8,310.9,7.383989457978509,31.7,202.0,0.0,0.0,0.0,0.0,0.0,0.0
9625,,,299.0,310.1,7.349873704738337,38.6,118.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,,,303.6,311.8,7.387090235656757,33.2,155.0,0.0,0.0,0.0,0.0,0.0,0.0
108,,,298.8,308.8,7.311886164077165,46.8,72.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,,,301.5,310.5,7.371489295214277,36.7,118.0,0.0,0.0,0.0,0.0,0.0,0.0
3618,,,301.8,311.0,7.333023014386481,41.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7700,,,300.7,311.5,7.273786317844895,40.6,33.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,,,302.8,312.2,7.465655310134056,27.4,44.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,,,297.2,308.3,7.492760300922379,27.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,,,302.3,311.4,7.224753405767971,46.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
9033,,,297.4,308.3,7.452402451223638,28.8,33.0,0.0,0.0,0.0,0.0,0.0,0.0
6623,,,301.7,310.7,7.309212365692763,51.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0
6421,,,300.3,309.9,7.325807502595773,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6371,,,300.1,309.6,7.186901020411631,46.9,75.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,,,300.9,310.8,7.29776828253138,39.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,,,299.6,309.4,7.425357887027151,31.1,191.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,,,299.2,308.5,7.507690077819904,26.1,69.0,0.0,0.0,0.0,0.0,0.0,0.0
7397,,,299.7,310.1,7.388327859577107,35.1,142.0,0.0,0.0,0.0,0.0,0.0,0.0
7653,,,300.3,311.4,7.205635176410364,51.1,147.0,0.0,0.0,0.0,0.0,0.0,0.0
8560,,,298.3,310.1,7.326465613840322,40.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,,,302.2,311.4,7.640603826393634,19.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6196,,,300.9,310.8,7.455876687491824,30.2,53.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,,,297.8,310.1,7.271703706887368,44.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,,,299.3,308.8,7.407924322559599,28.4,188.0,0.0,0.0,0.0,0.0,0.0,0.0
9292,,,298.2,309.0,7.21081845347222,57.8,89.0,0.0,0.0,0.0,0.0,0.0,0.0
8452,,,298.5,310.0,7.269616749608169,42.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,,,303.5,310.1,7.242797922793756,52.9,80.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,,,302.4,311.9,7.364547014255642,29.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8002,,,300.8,312.0,7.226209010100671,50.2,154.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,,,304.2,310.1,7.351158226430694,37.3,164.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,,,298.0,307.7,7.3914152346753585,34.9,194.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,,,297.1,307.9,7.318539548567902,38.3,170.0,0.0,0.0,0.0,0.0,0.0,0.0
5307,,,304.0,313.2,7.385851078125209,31.7,206.0,0.0,0.0,0.0,0.0,0.0,0.0
799,,,296.9,307.8,7.511524648390866,24.6,91.0,0.0,0.0,0.0,0.0,0.0,0.0
979,,,296.2,306.8,7.3310603052186325,42.3,129.0,0.0,0.0,0.0,0.0,0.0,0.0
7701,,,300.7,311.6,7.207118856207756,62.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0
5463,,,302.9,312.3,7.5443321080536885,22.8,148.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,,,297.3,308.4,7.273786317844895,43.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0
5842,,,301.3,311.1,7.425953657077541,30.7,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8202,,,299.3,310.1,7.510430556378006,25.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5830,,,301.2,310.1,7.362010551259734,34.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,,,301.6,310.6,7.257707677160043,43.9,129.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,,,299.7,311.1,7.389563953677635,30.3,125.0,0.0,0.0,0.0,0.0,0.0,0.0
4261,,,302.7,311.1,7.257707677160043,43.4,130.0,0.0,0.0,0.0,0.0,0.0,0.0
7916,,,300.8,312.1,7.331714969726466,35.1,164.0,0.0,0.0,0.0,0.0,0.0,0.0
217,,,298.3,308.6,7.313220387090301,38.3,142.0,0.0,0.0,0.0,0.0,0.0,0.0
7757,,,300.5,311.8,7.221835825288449,57.9,191.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
6728,,,301.5,310.8,7.487733761436444,25.5,120.0,0.0,0.0,0.0,0.0,0.0,0.0
7459,,,300.1,311.6,7.2682230211595655,51.4,76.0,0.0,0.0,0.0,0.0,0.0,0.0
6949,,,300.7,311.2,7.284820912568604,51.4,61.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,,,301.6,311.3,7.442492722794441,29.9,93.0,0.0,0.0,0.0,0.0,0.0,0.0
3555,,,301.9,310.8,7.330405211844402,43.2,62.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,,,300.8,309.4,7.29641326877392,40.7,104.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,,,298.9,310.2,7.4798641311650265,26.8,216.0,0.0,0.0,0.0,0.0,0.0,0.0
4183,,,302.4,310.7,7.217443431696533,54.8,155.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
5851,,,301.3,311.1,7.353081920515432,35.3,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,,,299.7,309.2,7.2456550675945355,54.1,118.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,,,303.9,313.1,7.419979923661835,34.4,137.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,,,299.3,310.1,7.32052696227274,45.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0
868,,,295.9,306.5,7.374629015218945,33.2,55.0,0.0,0.0,0.0,0.0,0.0,0.0
7734,,,300.6,312.0,7.301147805856032,40.9,132.0,0.0,0.0,0.0,0.0,0.0,0.0
93,,,298.9,308.9,7.454719949364001,27.1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8855,,,297.7,309.0,7.2682230211595655,41.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0
497,,,297.5,309.2,7.333676395657684,40.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
356,,,297.6,308.3,7.392647520721623,36.9,61.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,,,299.3,310.1,7.327123292259293,33.7,76.0,0.0,0.0,0.0,0.0,0.0,0.0
4977,,,303.7,310.1,7.215239978730097,56.8,194.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
8772,,,297.5,308.6,7.337587743538596,39.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
9024,,,297.4,308.3,7.442492722794441,30.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7282,,,300.0,310.2,7.424165281042028,29.7,64.0,0.0,0.0,0.0,0.0,0.0,0.0
6080,,,300.8,310.7,7.22402480828583,44.7,205.0,0.0,0.0,0.0,0.0,0.0,0.0
5432,,,302.8,312.5,7.288244401020124,43.4,68.0,0.0,0.0,0.0,0.0,0.0,0.0
8958,,,297.4,308.1,7.207118856207756,53.7,68.0,0.0,0.0,0.0,0.0,0.0,0.0
9017,,,297.3,308.2,7.242082359256962,52.7,212.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
1918,,,298.1,307.9,7.288927694521257,47.3,206.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,,,302.4,311.4,7.297091005160418,40.4,126.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,,,300.3,310.2,7.30854279753919,52.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6378,,,300.1,309.6,7.340835554123275,37.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,,,302.4,311.0,7.365812837209472,36.5,64.0,0.0,0.0,0.0,0.0,0.0,0.0
7632,,,300.5,311.6,7.275864600546533,49.3,92.0,0.0,0.0,0.0,0.0,0.0,0.0
8521,,,298.3,309.5,7.342131730584722,49.9,199.0,0.0,0.0,0.0,0.0,0.0,0.0
7960,,,301.0,312.1,7.368970402194793,32.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0
990,,,296.2,307.0,7.659171367666058,18.3,159.0,0.0,0.0,0.0,0.0,0.0,0.0
8079,,,300.3,311.7,7.360103972989152,31.2,123.0,0.0,0.0,0.0,0.0,0.0,0.0
8021,,,300.9,312.0,7.450660796211539,27.9,202.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,,,302.5,310.3,7.277938572945661,39.2,172.0,0.0,0.0,0.0,0.0,0.0,0.0
993,,,296.1,307.1,7.409741954080923,35.7,167.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,,,299.5,308.8,7.583756300707112,20.4,164.0,0.0,0.0,0.0,0.0,0.0,0.0
5926,,,300.2,310.1,7.3901814282264295,31.3,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8421,,,298.9,310.4,7.344072850573066,37.7,159.0,0.0,0.0,0.0,0.0,0.0,0.0
7364,,,299.5,310.0,7.253470382684528,48.9,56.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,,,302.4,311.9,7.220373836723949,47.3,162.0,0.0,0.0,0.0,0.0,0.0,0.0
7686,,,300.8,311.7,7.242797922793756,43.5,227.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,,,297.6,307.1,7.311218384419629,39.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,,,303.5,311.9,7.323830566202317,39.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6303,,,301.2,310.6,7.271008538280992,51.2,112.0,0.0,0.0,0.0,0.0,0.0,0.0
9924,,,298.5,308.7,7.38770923908104,33.3,41.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,,,302.4,311.2,7.193685818395112,58.6,201.0,0.0,0.0,0.0,0.0,0.0,0.0
9365,,,297.9,308.5,7.428927194802272,28.5,63.0,0.0,0.0,0.0,0.0,0.0,0.0
224,,,298.4,308.6,7.358830898342354,34.4,160.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,,,301.7,310.9,7.405495663199472,32.5,201.0,0.0,0.0,0.0,0.0,0.0,0.0
9942,,,298.4,308.1,7.241366283322318,44.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
725,,,297.5,308.9,7.237778191923443,44.6,140.0,0.0,0.0,0.0,0.0,0.0,0.0
6162,,,301.0,310.9,7.299797366758161,44.3,194.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,,,298.1,307.9,7.262628600974241,58.2,57.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,,,302.5,311.9,7.175489713624222,59.7,172.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
2797,,,300.2,309.5,7.3395376954076745,35.3,80.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,,,301.5,311.1,7.3796321526095525,34.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,,,303.0,311.1,7.264730177929867,39.8,181.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,,,301.9,311.2,7.222566018822171,49.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0
9708,,,299.0,310.1,7.438383530044307,32.9,87.0,0.0,0.0,0.0,0.0,0.0,0.0
5878,,,301.5,311.1,7.285506548522785,41.4,123.0,0.0,0.0,0.0,0.0,0.0,0.0
4822,,,303.5,311.9,7.2485040723706105,45.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0
7542,,,300.3,311.5,7.332369205929062,40.9,76.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,,,298.9,310.1,7.252762418053187,51.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,,,301.6,310.7,7.491087593534876,23.8,81.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,,,299.2,308.5,7.463363045520021,28.9,150.0,0.0,0.0,0.0,0.0,0.0,0.0
32,,,299.0,309.4,7.4949862339505335,25.5,89.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,,,297.9,307.7,7.21081845347222,50.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,,,298.6,310.2,7.358830898342354,36.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8282,,,298.9,310.6,7.326465613840322,38.8,213.0,0.0,0.0,0.0,0.0,0.0,0.0
6822,,,300.8,310.6,7.343426229147367,37.5,155.0,0.0,0.0,0.0,0.0,0.0,0.0
3415,,,301.3,310.3,7.349873704738337,41.2,131.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,,,298.0,310.1,7.301822342137932,37.8,132.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,,,301.8,309.6,7.270312886079025,49.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
408,,,297.4,308.5,7.3783837129967145,42.1,190.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,,,301.6,310.9,7.30854279753919,45.2,155.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,,,297.5,308.9,7.2640301428995295,50.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,,,299.4,308.6,7.340835554123275,39.1,109.0,0.0,0.0,0.0,0.0,0.0,0.0
4844,,,303.3,311.8,7.519149957669823,24.5,67.0,0.0,0.0,0.0,0.0,0.0,0.0
6139,,,300.8,310.1,7.2813856635702825,43.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0
313,,,297.9,308.6,7.292337176173877,36.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
6172,,,300.8,310.6,7.256297239690681,42.2,225.0,0.0,0.0,0.0,0.0,0.0,0.0
575,,,297.9,310.0,7.272398392570047,41.7,185.0,0.0,0.0,0.0,0.0,0.0,0.0
9094,,,297.3,308.1,7.444248649496705,30.6,196.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,,,298.9,308.6,7.362010551259734,33.5,128.0,0.0,0.0,0.0,0.0,0.0,0.0
9879,,,298.7,309.7,7.165493475060845,59.1,125.0,0.0,0.0,0.0,0.0,0.0,0.0
5951,,,300.7,310.8,7.432483807917119,28.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0
6906,,,301.0,311.5,7.346655163176539,34.9,162.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,,,302.2,311.4,7.470224135899966,26.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0
